caseid,weight,MDregvote,likelyvoter,Question25_treat,Question29_30_order,Question1,Question2,Question3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,Question14,Question14_other,Question15,Question16,Question17,Question18,Question19,Question20,Question21,Question22_1,Question22_2,Question22_3,Question22_4,Question22_5,Question22_6,Question22_7,Question22_8,Question22_9,Question22_99,Question23,Question24,Question25a,Question25b,Question26_1,Question26_2,Question26_3,Question26_4,Question26_5,Question26_6,Question26_7,Question26_8,Question26_9,Question26_10,Question26_19,Question26_99,Question27,Question28,Question29,Question30,urbanicity2,birthyr,gender,race,hispanic,educ,marstat,employ,ownhome,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,inputzip,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1898261174.0,0.478918818620214,Yes,Almost certain,Question25b,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Never heard,Somewhat favorable,Somewhat favorable,Never heard,Somewhat favorable,The economy/inflation,__NA__,Somewhat enthusiastic,Abortion should be legal with accessibility restrictions,Good,Worse off than a year ago,Occasionally,4.0,10.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,81.0,not asked,Four of these statements,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,They should be paid the minimum wage or more ($15/hr),Israelis,Strongly favor,Somewhat favor,Suburban area,1982.0,Male,White,No,Post-grad,Domestic / civil partnership,Full-time,Rent,"$70,000 - $79,999",No,Democrat,Not very strong Democrat,Did not vote for President,Joe Biden,Maryland,20876.0,Yes,Moderate,Some of the time,Atheist,Never,No,Not at all important,Never,2024-10-25T11:56:43.979,2024-10-25T13:15:46.973
1897890832.0,0.884763156700884,Yes,Almost certain,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,Somewhat favorable,Very unfavorable,Somewhat favorable,Somewhat favorable,Very favorable,Somewhat favorable,Very unfavorable,Very unfavorable,Healthcare,__NA__,Somewhat enthusiastic,Abortion should be legal and generally available,Fair,Worse off than a year ago,Never,1.0,0.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,100.0,Two of these statements,not asked,selected,not selected,not selected,selected,selected,selected,not selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Israelis,Strongly favor,Strongly favor,Big city,1957.0,Female,Other,No,Post-grad,Divorced,Part-time,Rent,"$20,000 - $29,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Maryland,21217.0,Yes,Liberal,Some of the time,Jewish,Once a week,No,Somewhat important,A few times a month,2024-10-25T13:08:39.955,2024-10-25T13:15:54.946
1899410154.0,0.402212655746746,Yes,Almost certain,Question25a,Question30 first,Kamala Harris (Democrat),Undecided,Yes,Very favorable,Very unfavorable,No opinion,Somewhat unfavorable,Very favorable,Never heard,No opinion,Very favorable,Never heard,Very favorable,US Supreme court appointments,__NA__,Very enthusiastic,Abortion should be legal and generally available,Poor,About the same as a year ago,Frequently,5.0,5.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,45.0,Three of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Israelis,Somewhat favor,Somewhat favor,Small town,1959.0,Female,White,No,2-year,Domestic / civil partnership,Permanently disabled,Rent,"$10,000 - $19,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21788.0,Yes,Liberal,Some of the time,Jewish,A few times a year,No,Very important,Several times a day,2024-10-25T13:02:18.219,2024-10-25T13:16:43.915
1898971668.0,0.550686428606322,Yes,Almost certain,Question25b,Question30 first,Kamala Harris (Democrat),Undecided,Yes,Somewhat favorable,Very unfavorable,Somewhat unfavorable,Somewhat unfavorable,Somewhat favorable,Never heard,No opinion,Somewhat favorable,Never heard,Very unfavorable,Foreign policy,__NA__,Somewhat enthusiastic,Abortion should be legal with accessibility restrictions,Good,About the same as a year ago,Never,0.0,0.0,not selected,not selected,selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,No,85.0,not asked,Three of these statements,selected,not selected,not selected,selected,selected,selected,not selected,selected,selected,selected,not selected,not selected,Their pay is about right,Israelis,Somewhat favor,Strongly favor,Suburban area,1968.0,Male,White,No,4-year,Married,Part-time,Own,"$150,000 - $199,999",No,Independent,Lean Republican,Other,Joe Biden,Maryland,20871.0,Yes,Moderate,Most of the time,Roman Catholic,Seldom,No,Not at all important,Never,2024-10-25T13:01:24.210,2024-10-25T13:17:10.167
1898111122.0,1.58481305795678,Yes,Almost certain,Question25b,Question30 first,Donald Trump (Republican),Larry Hogan (Republican),Undecided,Very unfavorable,Very favorable,Very unfavorable,Somewhat favorable,No opinion,No opinion,No opinion,Very favorable,Never heard,Very unfavorable,Immigration,__NA__,Very enthusiastic,"Abortion should be legal within rare cases, i.e., rape, incest, life of the mother",Poor,About the same as a year ago,Occasionally,26.0,50.0,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,No,10.0,not asked,Four of these statements,not selected,not selected,not selected,selected,selected,not selected,not selected,selected,selected,selected,not selected,not selected,Their pay is about right,Israelis,Neither favor nor oppose,Neither favor nor oppose,Rural area,1944.0,Female,White,No,High school graduate,Widowed,Retired,Own,"$150,000 - $199,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Maryland,21901.0,Yes,Very conservative,Most of the time,Roman Catholic,A few times a year,No,Very important,A few times a week,2024-10-25T13:07:41.915,2024-10-25T13:18:31.631
1899580268.0,0.283105704697286,Yes,Almost certain,Question25b,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Very favorable,No opinion,Very favorable,Very favorable,Very favorable,No opinion,No opinion,No opinion,The economy/inflation,__NA__,Very enthusiastic,"Abortion should be legal within rare cases, i.e., rape, incest, life of the mother",Good,Better off than a year ago,Never,0.0,0.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,98.0,not asked,Three of these statements,selected,selected,not selected,selected,selected,selected,not selected,selected,selected,selected,not selected,not selected,They should not be paid at all,Not sure/No Opinion,Strongly favor,Somewhat favor,Big city,1949.0,Male,Black,No,4-year,Married,Retired,Rent,"$80,000 - $99,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21209.0,Yes,Moderate,Most of the time,Protestant,Once a week,No,Very important,Several times a day,2024-10-25T12:45:02.885,2024-10-25T13:18:48.449
1899070608.0,0.735632549650348,Yes,Almost certain,Question25b,Question30 first,Donald Trump (Republican),Larry Hogan (Republican),No,Very unfavorable,Very favorable,Very unfavorable,Very favorable,Very unfavorable,Very unfavorable,Somewhat favorable,Very favorable,Very favorable,Very unfavorable,Immigration,__NA__,Very enthusiastic,"Abortion should be legal within rare cases, i.e., rape, incest, life of the mother",Good,Worse off than a year ago,Never,100.0,100.0,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,Yes,don't know,not asked,Four of these statements,selected,not selected,not selected,selected,selected,selected,not selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Neither,Strongly oppose,Strongly oppose,Big city,1984.0,Male,White,No,Post-grad,Married,Other,Own,"$80,000 - $99,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,20815.0,Yes,Liberal,Most of the time,Roman Catholic,A few times a year,No,Somewhat important,Several times a day,2024-10-25T13:10:46.577,2024-10-25T13:29:50.945
1899448886.0,0.633570412244099,Yes,Almost certain,Question25b,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,Very unfavorable,Very favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Very favorable,Never heard,Somewhat unfavorable,The economy/inflation,__NA__,Somewhat enthusiastic,Abortion should be legal and generally available,Good,About the same as a year ago,Rarely,5.0,35.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,50.0,not asked,Four of these statements,selected,not selected,not selected,selected,selected,not selected,not selected,selected,selected,selected,not selected,not selected,Their pay is about right,Both equally,Strongly favor,Somewhat favor,Suburban area,1977.0,Male,White,No,Some college,Married,Full-time,Own,"$120,000 - $149,999",Yes,Independent,Independent,Gary Johnson,Joe Biden,Maryland,21666.0,Yes,Moderate,Most of the time,Protestant,A few times a year,No,Not too important,Seldom,2024-10-25T13:26:39.021,2024-10-25T13:41:06.815
1898598894.0,0.497505028731842,Yes,Almost certain,Question25b,Question30 first,Kamala Harris (Democrat),Undecided,Yes,Very favorable,Very unfavorable,Somewhat unfavorable,Somewhat unfavorable,Somewhat favorable,Never heard,Somewhat favorable,Very favorable,Never heard,Very favorable,Healthcare,__NA__,Very enthusiastic,Abortion should be legal and generally available,Good,About the same as a year ago,Never,5.0,7.0,not selected,not selected,not selected,not selected,selected,selected,selected,not selected,not selected,not selected,No,don't know,not asked,Three of these statements,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Israelis,Neither favor nor oppose,Somewhat oppose,Suburban area,1986.0,Female,White,No,Post-grad,Married,Permanently disabled,Own,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21045.0,Yes,Liberal,Some of the time,Jewish,Seldom,No,Not too important,Seldom,2024-10-25T13:27:53.749,2024-10-25T13:41:10.855
1899410130.0,0.893945735149804,Yes,Almost certain,Question25a,Question30 first,Donald Trump (Republican),Larry Hogan (Republican),No,Very unfavorable,Very favorable,Very unfavorable,Very favorable,Very unfavorable,Somewhat unfavorable,Very unfavorable,Somewhat favorable,Somewhat favorable,Very unfavorable,The economy/inflation,__NA__,Very enthusiastic,Abortion should be legal with accessibility restrictions,Fair,Worse off than a year ago,Occasionally,50.0,50.0,selected,selected,selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,No,50.0,Three of these statements,not asked,not selected,not selected,not selected,selected,not selected,not selected,not selected,selected,selected,selected,not selected,not selected,Their pay is about right,Israelis,Strongly oppose,Strongly favor,Rural area,1963.0,Male,White,No,Some college,Domestic / civil partnership,Full-time,Own,"$80,000 - $99,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Maryland,21771.0,Yes,Conservative,Most of the time,Protestant,A few times a year,No,Somewhat important,Seldom,2024-10-25T13:31:14.707,2024-10-25T13:42:37.835
1899037942.0,0.497505028731842,Yes,Almost certain,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,Somewhat favorable,Somewhat unfavorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat unfavorable,No opinion,Very favorable,Racial and ethnic inequality,__NA__,Not too enthusiastic,Abortion should be legal and generally available,Fair,About the same as a year ago,Rarely,20.0,20.0,selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,No,80.0,Three of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,They should not be paid at all,Both equally,Somewhat favor,Somewhat oppose,Smaller city,1985.0,Female,White,No,Post-grad,Married,Full-time,Own,"$100,000 - $119,999",Yes,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21206.0,Yes,Liberal,Most of the time,Agnostic,Never,No,Not at all important,Once a day,2024-10-25T13:37:49.118,2024-10-25T13:46:09.841
1899444200.0,1.16245688437898,Yes,Very likely,Question25a,Question30 first,Kamala Harris (Democrat),Other,Yes,Very favorable,Very unfavorable,Very unfavorable,Very unfavorable,Very favorable,No opinion,No opinion,No opinion,No opinion,No opinion,Gun policy,__NA__,Somewhat enthusiastic,Abortion should be legal and generally available,Excellent,Better off than a year ago,Never,don't know,21.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,76.0,None of these statements,not asked,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,"They should be paid more, but less than the minimum wage ($15/hr)",Not sure/No Opinion,Neither favor nor oppose,Somewhat favor,Suburban area,1982.0,Female,Black,No,Post-grad,Married,Full-time,Own,"$350,000 - $499,999",Yes,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Maryland,21244.0,Yes,Moderate,Some of the time,Nothing in particular,A few times a year,Yes,Very important,A few times a month,2024-10-25T13:45:08.579,2024-10-25T13:58:28.292
1898527604.0,0.846999986329273,Yes,Almost certain,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Somewhat unfavorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Abortion,__NA__,Very enthusiastic,Abortion should be legal and generally available,Good,Better off than a year ago,Rarely,0.0,0.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,100.0,Three of these statements,not asked,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,"They should be paid more, but less than the minimum wage ($15/hr)",Both equally,Somewhat favor,Not sure,Big city,2000.0,Female,White,No,4-year,Never married,Full-time,Own,"$70,000 - $79,999",No,Democrat,Not very strong Democrat,Did not vote for President,Joe Biden,Maryland,20850.0,Yes,Moderate,Some of the time,Roman Catholic,Once or twice a month,Yes,Somewhat important,Seldom,2024-10-25T13:31:08.134,2024-10-25T14:02:44.227
